Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2903,Vegetal Products,2023,2023,million Kcal,1205639910.18,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2903,Vegetal Products,2023,2023,g/cap/d,54.56,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2903,Vegetal Products,2023,2023,t,28639797.91,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2903,Vegetal Products,2023,2023,g/cap/d,41.26,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2903,Vegetal Products,2023,2023,t,21659588.79,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2941,Animal Products,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2941,Animal Products,2020,2020,kcal/cap/d,336.86,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2941,Animal Products,2020,2020,million Kcal,172456233.78,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2941,Animal Products,2020,2020,g/cap/d,17.82,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2941,Animal Products,2020,2020,t,9120885.85,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2941,Animal Products,2020,2020,g/cap/d,22.19,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2941,Animal Products,2020,2020,t,11358702.7,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2941,Animal Products,2021,2021,,,,,
